City,Beach,Date,Enterococcus
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),08/12/2019,1
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),15/12/2019,26
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),22/12/2019,29
PERUÍBE,PERUÍBE (PARQUE TURÍSTICO),29/12/2019,12
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),06/01/2019,104
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),13/01/2019,7
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),20/01/2019,140
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),27/01/2019,7
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),03/02/2019,10
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),10/02/2019,19
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),17/02/2019,117
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),24/02/2019,1
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),03/03/2019,74
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),10/03/2019,110
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),17/03/2019,75
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),24/03/2019,4
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),31/03/2019,12
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),07/04/2019,78
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),14/04/2019,2
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),21/04/2019,12
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),28/04/2019,7
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),05/05/2019,11
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),12/05/2019,64
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),19/05/2019,107
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),26/05/2019,23
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),02/06/2019,47
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),09/06/2019,2
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),16/06/2019,4
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),23/06/2019,68
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),30/06/2019,57
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),07/07/2019,144
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),14/07/2019,7
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),21/07/2019,6
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),28/07/2019,107
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),04/08/2019,41
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),11/08/2019,6
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),18/08/2019,63
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),25/08/2019,14
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),01/09/2019,115
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),08/09/2019,10
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),15/09/2019,24
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),22/09/2019,61
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),29/09/2019,26
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),06/10/2019,60
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),13/10/2019,103
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),20/10/2019,39
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),27/10/2019,1
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),03/11/2019,2
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),10/11/2019,107
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),17/11/2019,8
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),24/11/2019,104
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),01/12/2019,6
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),08/12/2019,3
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),15/12/2019,32
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),22/12/2019,36
PERUÍBE,PERUÍBE (BALN. SÃO JOÃO BATISTA),29/12/2019,17
PERUÍBE,PERUÍBE (AV. S. JOÃO),06/01/2019,67
PERUÍBE,PERUÍBE (AV. S. JOÃO),13/01/2019,60
PERUÍBE,PERUÍBE (AV. S. JOÃO),20/01/2019,116
PERUÍBE,PERUÍBE (AV. S. JOÃO),27/01/2019,10
PERUÍBE,PERUÍBE (AV. S. JOÃO),03/02/2019,15
PERUÍBE,PERUÍBE (AV. S. JOÃO),10/02/2019,27
PERUÍBE,PERUÍBE (AV. S. JOÃO),17/02/2019,105
PERUÍBE,PERUÍBE (AV. S. JOÃO),24/02/2019,1
PERUÍBE,PERUÍBE (AV. S. JOÃO),03/03/2019,53
PERUÍBE,PERUÍBE (AV. S. JOÃO),10/03/2019,110
PERUÍBE,PERUÍBE (AV. S. JOÃO),17/03/2019,70
PERUÍBE,PERUÍBE (AV. S. JOÃO),24/03/2019,4
PERUÍBE,PERUÍBE (AV. S. JOÃO),31/03/2019,8
PERUÍBE,PERUÍBE (AV. S. JOÃO),07/04/2019,93
PERUÍBE,PERUÍBE (AV. S. JOÃO),14/04/2019,2
PERUÍBE,PERUÍBE (AV. S. JOÃO),21/04/2019,7
PERUÍBE,PERUÍBE (AV. S. JOÃO),28/04/2019,1
PERUÍBE,PERUÍBE (AV. S. JOÃO),05/05/2019,12
PERUÍBE,PERUÍBE (AV. S. JOÃO),12/05/2019,11
PERUÍBE,PERUÍBE (AV. S. JOÃO),19/05/2019,95
PERUÍBE,PERUÍBE (AV. S. JOÃO),26/05/2019,25
PERUÍBE,PERUÍBE (AV. S. JOÃO),02/06/2019,111
PERUÍBE,PERUÍBE (AV. S. JOÃO),09/06/2019,1
PERUÍBE,PERUÍBE (AV. S. JOÃO),16/06/2019,19
PERUÍBE,PERUÍBE (AV. S. JOÃO),23/06/2019,76
PERUÍBE,PERUÍBE (AV. S. JOÃO),30/06/2019,46
PERUÍBE,PERUÍBE (AV. S. JOÃO),07/07/2019,148
PERUÍBE,PERUÍBE (AV. S. JOÃO),14/07/2019,51
PERUÍBE,PERUÍBE (AV. S. JOÃO),21/07/2019,5
PERUÍBE,PERUÍBE (AV. S. JOÃO),28/07/2019,105
PERUÍBE,PERUÍBE (AV. S. JOÃO),04/08/2019,10
PERUÍBE,PERUÍBE (AV. S. JOÃO),11/08/2019,83
PERUÍBE,PERUÍBE (AV. S. JOÃO),18/08/2019,47
PERUÍBE,PERUÍBE (AV. S. JOÃO),25/08/2019,63
PERUÍBE,PERUÍBE (AV. S. JOÃO),01/09/2019,121
PERUÍBE,PERUÍBE (AV. S. JOÃO),08/09/2019,6
PERUÍBE,PERUÍBE (AV. S. JOÃO),15/09/2019,34
PERUÍBE,PERUÍBE (AV. S. JOÃO),22/09/2019,68
PERUÍBE,PERUÍBE (AV. S. JOÃO),29/09/2019,1
PERUÍBE,PERUÍBE (AV. S. JOÃO),06/10/2019,56
PERUÍBE,PERUÍBE (AV. S. JOÃO),13/10/2019,101
PERUÍBE,PERUÍBE (AV. S. JOÃO),20/10/2019,28
PERUÍBE,PERUÍBE (AV. S. JOÃO),27/10/2019,1
PERUÍBE,PERUÍBE (AV. S. JOÃO),03/11/2019,13
PERUÍBE,PERUÍBE (AV. S. JOÃO),10/11/2019,108
PERUÍBE,PERUÍBE (AV. S. JOÃO),17/11/2019,12
PERUÍBE,PERUÍBE (AV. S. JOÃO),24/11/2019,99
PERUÍBE,PERUÍBE (AV. S. JOÃO),01/12/2019,1
PERUÍBE,PERUÍBE (AV. S. JOÃO),08/12/2019,41
PERUÍBE,PERUÍBE (AV. S. JOÃO),15/12/2019,41
PERUÍBE,PERUÍBE (AV. S. JOÃO),22/12/2019,39
PERUÍBE,PERUÍBE (AV. S. JOÃO),29/12/2019,22
PERUÍBE,PRAINHA,06/01/2019,64
PERUÍBE,PRAINHA,13/01/2019,31
PERUÍBE,PRAINHA,20/01/2019,228
PERUÍBE,PRAINHA,27/01/2019,15
PERUÍBE,PRAINHA,03/02/2019,9
PERUÍBE,PRAINHA,10/02/2019,1
PERUÍBE,PRAINHA,17/02/2019,101
PERUÍBE,PRAINHA,24/02/2019,1
PERUÍBE,PRAINHA,03/03/2019,32
PERUÍBE,PRAINHA,10/03/2019,47
PERUÍBE,PRAINHA,17/03/2019,68
PERUÍBE,PRAINHA,24/03/2019,4
PERUÍBE,PRAINHA,31/03/2019,8
PERUÍBE,PRAINHA,07/04/2019,121
PERUÍBE,PRAINHA,14/04/2019,3
PERUÍBE,PRAINHA,21/04/2019,1
PERUÍBE,PRAINHA,28/04/2019,3
PERUÍBE,PRAINHA,05/05/2019,7
PERUÍBE,PRAINHA,12/05/2019,8
PERUÍBE,PRAINHA,26/05/2019,17
PERUÍBE,PRAINHA,02/06/2019,53
PERUÍBE,PRAINHA,09/06/2019,1
PERUÍBE,PRAINHA,16/06/2019,1
PERUÍBE,PRAINHA,23/06/2019,6
PERUÍBE,PRAINHA,30/06/2019,10
PERUÍBE,PRAINHA,07/07/2019,80
PERUÍBE,PRAINHA,14/07/2019,92
PERUÍBE,PRAINHA,21/07/2019,5
PERUÍBE,PRAINHA,28/07/2019,68
PERUÍBE,PRAINHA,04/08/2019,8
PERUÍBE,PRAINHA,11/08/2019,1
PERUÍBE,PRAINHA,18/08/2019,80
PERUÍBE,PRAINHA,25/08/2019,8
PERUÍBE,PRAINHA,01/09/2019,121
PERUÍBE,PRAINHA,08/09/2019,22
PERUÍBE,PRAINHA,15/09/2019,28
PERUÍBE,PRAINHA,22/09/2019,39
PERUÍBE,PRAINHA,29/09/2019,2
PERUÍBE,PRAINHA,06/10/2019,40
PERUÍBE,PRAINHA,13/10/2019,2
PERUÍBE,PRAINHA,20/10/2019,39
PERUÍBE,PRAINHA,27/10/2019,3
PERUÍBE,PRAINHA,03/11/2019,11
PERUÍBE,PRAINHA,10/11/2019,101
PERUÍBE,PRAINHA,17/11/2019,15
PERUÍBE,PRAINHA,24/11/2019,93
PERUÍBE,PRAINHA,01/12/2019,19
PERUÍBE,PRAINHA,08/12/2019,3
PERUÍBE,PRAINHA,15/12/2019,2
PERUÍBE,PRAINHA,22/12/2019,20
PERUÍBE,PRAINHA,29/12/2019,1
PERUÍBE,GUARAÚ,06/01/2019,58
PERUÍBE,GUARAÚ,13/01/2019,7
PERUÍBE,GUARAÚ,20/01/2019,248
PERUÍBE,GUARAÚ,27/01/2019,12
PERUÍBE,GUARAÚ,03/02/2019,4
PERUÍBE,GUARAÚ,10/02/2019,1
PERUÍBE,GUARAÚ,17/02/2019,109
PERUÍBE,GUARAÚ,24/02/2019,6
PERUÍBE,GUARAÚ,03/03/2019,40
PERUÍBE,GUARAÚ,10/03/2019,82
PERUÍBE,GUARAÚ,17/03/2019,79
PERUÍBE,GUARAÚ,24/03/2019,4
PERUÍBE,GUARAÚ,31/03/2019,5
PERUÍBE,GUARAÚ,07/04/2019,78
PERUÍBE,GUARAÚ,14/04/2019,7
PERUÍBE,GUARAÚ,21/04/2019,1
PERUÍBE,GUARAÚ,28/04/2019,8
PERUÍBE,GUARAÚ,05/05/2019,8
PERUÍBE,GUARAÚ,12/05/2019,19
PERUÍBE,GUARAÚ,26/05/2019,27
PERUÍBE,GUARAÚ,02/06/2019,59
PERUÍBE,GUARAÚ,09/06/2019,2
PERUÍBE,GUARAÚ,16/06/2019,1
PERUÍBE,GUARAÚ,23/06/2019,4
PERUÍBE,GUARAÚ,30/06/2019,61
PERUÍBE,GUARAÚ,07/07/2019,83
PERUÍBE,GUARAÚ,14/07/2019,4
PERUÍBE,GUARAÚ,21/07/2019,5
PERUÍBE,GUARAÚ,28/07/2019,57
PERUÍBE,GUARAÚ,04/08/2019,13
PERUÍBE,GUARAÚ,11/08/2019,5
PERUÍBE,GUARAÚ,18/08/2019,92
PERUÍBE,GUARAÚ,25/08/2019,2
PERUÍBE,GUARAÚ,01/09/2019,117
PERUÍBE,GUARAÚ,08/09/2019,1
PERUÍBE,GUARAÚ,15/09/2019,33
PERUÍBE,GUARAÚ,22/09/2019,44
PERUÍBE,GUARAÚ,29/09/2019,2
PERUÍBE,GUARAÚ,06/10/2019,37
PERUÍBE,GUARAÚ,13/10/2019,2
PERUÍBE,GUARAÚ,20/10/2019,6
PERUÍBE,GUARAÚ,27/10/2019,1
PERUÍBE,GUARAÚ,03/11/2019,10
PERUÍBE,GUARAÚ,10/11/2019,105
PERUÍBE,GUARAÚ,17/11/2019,12
PERUÍBE,GUARAÚ,24/11/2019,88
PERUÍBE,GUARAÚ,01/12/2019,26
PERUÍBE,GUARAÚ,08/12/2019,1
PERUÍBE,GUARAÚ,15/12/2019,20
PERUÍBE,GUARAÚ,22/12/2019,18
PERUÍBE,GUARAÚ,29/12/2019,5
PRAIA GRANDE,CANTO DO FORTE,06/01/2019,40
PRAIA GRANDE,CANTO DO FORTE,13/01/2019,180
PRAIA GRANDE,CANTO DO FORTE,20/01/2019,408
PRAIA GRANDE,CANTO DO FORTE,27/01/2019,3
PRAIA GRANDE,CANTO DO FORTE,03/02/2019,20
PRAIA GRANDE,CANTO DO FORTE,10/02/2019,1
PRAIA GRANDE,CANTO DO FORTE,17/02/2019,22
PRAIA GRANDE,CANTO DO FORTE,24/02/2019,88
PRAIA GRANDE,CANTO DO FORTE,03/03/2019,13
PRAIA GRANDE,CANTO DO FORTE,10/03/2019,156
PRAIA GRANDE,CANTO DO FORTE,17/03/2019,14
PRAIA GRANDE,CANTO DO FORTE,24/03/2019,1
PRAIA GRANDE,CANTO DO FORTE,31/03/2019,5
PRAIA GRANDE,CANTO DO FORTE,07/04/2019,21
PRAIA GRANDE,CANTO DO FORTE,14/04/2019,3
PRAIA GRANDE,CANTO DO FORTE,21/04/2019,1
PRAIA GRANDE,CANTO DO FORTE,28/04/2019,1
PRAIA GRANDE,CANTO DO FORTE,05/05/2019,100
PRAIA GRANDE,CANTO DO FORTE,12/05/2019,252
PRAIA GRANDE,CANTO DO FORTE,19/05/2019,55
PRAIA GRANDE,CANTO DO FORTE,26/05/2019,22
PRAIA GRANDE,CANTO DO FORTE,02/06/2019,408
PRAIA GRANDE,CANTO DO FORTE,09/06/2019,1
PRAIA GRANDE,CANTO DO FORTE,16/06/2019,2
PRAIA GRANDE,CANTO DO FORTE,23/06/2019,11
PRAIA GRANDE,CANTO DO FORTE,30/06/2019,1
PRAIA GRANDE,CANTO DO FORTE,07/07/2019,384
PRAIA GRANDE,CANTO DO FORTE,14/07/2019,10
PRAIA GRANDE,CANTO DO FORTE,21/07/2019,1
PRAIA GRANDE,CANTO DO FORTE,28/07/2019,6
PRAIA GRANDE,CANTO DO FORTE,04/08/2019,41
PRAIA GRANDE,CANTO DO FORTE,11/08/2019,16
PRAIA GRANDE,CANTO DO FORTE,18/08/2019,332
PRAIA GRANDE,CANTO DO FORTE,25/08/2019,13
PRAIA GRANDE,CANTO DO FORTE,01/09/2019,440
PRAIA GRANDE,CANTO DO FORTE,08/09/2019,5
PRAIA GRANDE,CANTO DO FORTE,15/09/2019,2
PRAIA GRANDE,CANTO DO FORTE,22/09/2019,408
PRAIA GRANDE,CANTO DO FORTE,29/09/2019,6
PRAIA GRANDE,CANTO DO FORTE,06/10/2019,6
PRAIA GRANDE,CANTO DO FORTE,13/10/2019,10
PRAIA GRANDE,CANTO DO FORTE,20/10/2019,15
PRAIA GRANDE,CANTO DO FORTE,27/10/2019,11
PRAIA GRANDE,CANTO DO FORTE,03/11/2019,11
PRAIA GRANDE,CANTO DO FORTE,10/11/2019,39
PRAIA GRANDE,CANTO DO FORTE,17/11/2019,1
PRAIA GRANDE,CANTO DO FORTE,24/11/2019,33
PRAIA GRANDE,CANTO DO FORTE,01/12/2019,39
PRAIA GRANDE,CANTO DO FORTE,08/12/2019,3
PRAIA GRANDE,CANTO DO FORTE,15/12/2019,7
PRAIA GRANDE,CANTO DO FORTE,22/12/2019,3
PRAIA GRANDE,CANTO DO FORTE,29/12/2019,5
PRAIA GRANDE,BOQUEIRÃO,06/01/2019,44
PRAIA GRANDE,BOQUEIRÃO,13/01/2019,13
PRAIA GRANDE,BOQUEIRÃO,20/01/2019,416
PRAIA GRANDE,BOQUEIRÃO,27/01/2019,168
PRAIA GRANDE,BOQUEIRÃO,03/02/2019,22
PRAIA GRANDE,BOQUEIRÃO,10/02/2019,3
PRAIA GRANDE,BOQUEIRÃO,17/02/2019,88
PRAIA GRANDE,BOQUEIRÃO,24/02/2019,84
PRAIA GRANDE,BOQUEIRÃO,03/03/2019,14
PRAIA GRANDE,BOQUEIRÃO,10/03/2019,176
PRAIA GRANDE,BOQUEIRÃO,17/03/2019,80
PRAIA GRANDE,BOQUEIRÃO,24/03/2019,7
PRAIA GRANDE,BOQUEIRÃO,31/03/2019,31
PRAIA GRANDE,BOQUEIRÃO,07/04/2019,88
PRAIA GRANDE,BOQUEIRÃO,14/04/2019,4
PRAIA GRANDE,BOQUEIRÃO,21/04/2019,5
PRAIA GRANDE,BOQUEIRÃO,28/04/2019,7
PRAIA GRANDE,BOQUEIRÃO,05/05/2019,108
PRAIA GRANDE,BOQUEIRÃO,12/05/2019,220
PRAIA GRANDE,BOQUEIRÃO,19/05/2019,20
PRAIA GRANDE,BOQUEIRÃO,26/05/2019,13
PRAIA GRANDE,BOQUEIRÃO,02/06/2019,416
PRAIA GRANDE,BOQUEIRÃO,09/06/2019,1
PRAIA GRANDE,BOQUEIRÃO,16/06/2019,1
PRAIA GRANDE,BOQUEIRÃO,23/06/2019,20
PRAIA GRANDE,BOQUEIRÃO,30/06/2019,1
PRAIA GRANDE,BOQUEIRÃO,07/07/2019,440
PRAIA GRANDE,BOQUEIRÃO,14/07/2019,1
PRAIA GRANDE,BOQUEIRÃO,21/07/2019,1
PRAIA GRANDE,BOQUEIRÃO,28/07/2019,8
PRAIA GRANDE,BOQUEIRÃO,04/08/2019,25
PRAIA GRANDE,BOQUEIRÃO,11/08/2019,6
PRAIA GRANDE,BOQUEIRÃO,18/08/2019,436
PRAIA GRANDE,BOQUEIRÃO,25/08/2019,14
PRAIA GRANDE,BOQUEIRÃO,01/09/2019,484
PRAIA GRANDE,BOQUEIRÃO,08/09/2019,10
PRAIA GRANDE,BOQUEIRÃO,15/09/2019,8
PRAIA GRANDE,BOQUEIRÃO,22/09/2019,404
PRAIA GRANDE,BOQUEIRÃO,29/09/2019,4
PRAIA GRANDE,BOQUEIRÃO,06/10/2019,45
PRAIA GRANDE,BOQUEIRÃO,13/10/2019,11
PRAIA GRANDE,BOQUEIRÃO,20/10/2019,21
PRAIA GRANDE,BOQUEIRÃO,27/10/2019,1
PRAIA GRANDE,BOQUEIRÃO,03/11/2019,15
PRAIA GRANDE,BOQUEIRÃO,10/11/2019,43
PRAIA GRANDE,BOQUEIRÃO,17/11/2019,15
PRAIA GRANDE,BOQUEIRÃO,24/11/2019,40
PRAIA GRANDE,BOQUEIRÃO,01/12/2019,1
PRAIA GRANDE,BOQUEIRÃO,08/12/2019,7
PRAIA GRANDE,BOQUEIRÃO,15/12/2019,4
PRAIA GRANDE,BOQUEIRÃO,22/12/2019,4
PRAIA GRANDE,BOQUEIRÃO,29/12/2019,9
PRAIA GRANDE,GUILHERMINA,06/01/2019,96
PRAIA GRANDE,GUILHERMINA,13/01/2019,15
PRAIA GRANDE,GUILHERMINA,20/01/2019,360
PRAIA GRANDE,GUILHERMINA,27/01/2019,111
PRAIA GRANDE,GUILHERMINA,03/02/2019,9
PRAIA GRANDE,GUILHERMINA,10/02/2019,1
PRAIA GRANDE,GUILHERMINA,17/02/2019,53
PRAIA GRANDE,GUILHERMINA,24/02/2019,61
PRAIA GRANDE,GUILHERMINA,03/03/2019,29
PRAIA GRANDE,GUILHERMINA,10/03/2019,188
PRAIA GRANDE,GUILHERMINA,17/03/2019,31
PRAIA GRANDE,GUILHERMINA,24/03/2019,5
PRAIA GRANDE,GUILHERMINA,31/03/2019,4
PRAIA GRANDE,GUILHERMINA,07/04/2019,27
PRAIA GRANDE,GUILHERMINA,14/04/2019,3
PRAIA GRANDE,GUILHERMINA,21/04/2019,2
PRAIA GRANDE,GUILHERMINA,28/04/2019,5
PRAIA GRANDE,GUILHERMINA,05/05/2019,16
PRAIA GRANDE,GUILHERMINA,12/05/2019,144
PRAIA GRANDE,GUILHERMINA,19/05/2019,14
PRAIA GRANDE,GUILHERMINA,26/05/2019,10
PRAIA GRANDE,GUILHERMINA,02/06/2019,436
PRAIA GRANDE,GUILHERMINA,09/06/2019,1
PRAIA GRANDE,GUILHERMINA,16/06/2019,3
PRAIA GRANDE,GUILHERMINA,23/06/2019,5
PRAIA GRANDE,GUILHERMINA,30/06/2019,3
PRAIA GRANDE,GUILHERMINA,07/07/2019,432
PRAIA GRANDE,GUILHERMINA,14/07/2019,72
PRAIA GRANDE,GUILHERMINA,21/07/2019,16
PRAIA GRANDE,GUILHERMINA,28/07/2019,7
PRAIA GRANDE,GUILHERMINA,04/08/2019,22
PRAIA GRANDE,GUILHERMINA,11/08/2019,9
PRAIA GRANDE,GUILHERMINA,18/08/2019,460
PRAIA GRANDE,GUILHERMINA,25/08/2019,10
PRAIA GRANDE,GUILHERMINA,01/09/2019,468
PRAIA GRANDE,GUILHERMINA,08/09/2019,21
PRAIA GRANDE,GUILHERMINA,15/09/2019,5
PRAIA GRANDE,GUILHERMINA,22/09/2019,412
PRAIA GRANDE,GUILHERMINA,29/09/2019,3
PRAIA GRANDE,GUILHERMINA,06/10/2019,7
PRAIA GRANDE,GUILHERMINA,13/10/2019,15
PRAIA GRANDE,GUILHERMINA,20/10/2019,31
PRAIA GRANDE,GUILHERMINA,27/10/2019,3
PRAIA GRANDE,GUILHERMINA,03/11/2019,5
PRAIA GRANDE,GUILHERMINA,10/11/2019,140
PRAIA GRANDE,GUILHERMINA,17/11/2019,8
PRAIA GRANDE,GUILHERMINA,24/11/2019,20
PRAIA GRANDE,GUILHERMINA,01/12/2019,9
PRAIA GRANDE,GUILHERMINA,08/12/2019,18
PRAIA GRANDE,GUILHERMINA,15/12/2019,10
PRAIA GRANDE,GUILHERMINA,22/12/2019,9
PRAIA GRANDE,GUILHERMINA,29/12/2019,5
PRAIA GRANDE,AVIAÇÃO,06/01/2019,40
PRAIA GRANDE,AVIAÇÃO,13/01/2019,7
PRAIA GRANDE,AVIAÇÃO,20/01/2019,380
PRAIA GRANDE,AVIAÇÃO,27/01/2019,7
PRAIA GRANDE,AVIAÇÃO,03/02/2019,21
PRAIA GRANDE,AVIAÇÃO,10/02/2019,1
PRAIA GRANDE,AVIAÇÃO,17/02/2019,12
PRAIA GRANDE,AVIAÇÃO,24/02/2019,65
PRAIA GRANDE,AVIAÇÃO,03/03/2019,22
PRAIA GRANDE,AVIAÇÃO,10/03/2019,204
PRAIA GRANDE,AVIAÇÃO,17/03/2019,196
PRAIA GRANDE,AVIAÇÃO,24/03/2019,5
PRAIA GRANDE,AVIAÇÃO,31/03/2019,49
PRAIA GRANDE,AVIAÇÃO,07/04/2019,76
PRAIA GRANDE,AVIAÇÃO,14/04/2019,9
PRAIA GRANDE,AVIAÇÃO,21/04/2019,6
PRAIA GRANDE,AVIAÇÃO,28/04/2019,19
PRAIA GRANDE,AVIAÇÃO,05/05/2019,7
PRAIA GRANDE,AVIAÇÃO,12/05/2019,196
PRAIA GRANDE,AVIAÇÃO,19/05/2019,23
PRAIA GRANDE,AVIAÇÃO,26/05/2019,15
PRAIA GRANDE,AVIAÇÃO,02/06/2019,440
PRAIA GRANDE,AVIAÇÃO,09/06/2019,1
PRAIA GRANDE,AVIAÇÃO,16/06/2019,36
PRAIA GRANDE,AVIAÇÃO,23/06/2019,1
PRAIA GRANDE,AVIAÇÃO,30/06/2019,1
PRAIA GRANDE,AVIAÇÃO,07/07/2019,424
PRAIA GRANDE,AVIAÇÃO,14/07/2019,4
PRAIA GRANDE,AVIAÇÃO,21/07/2019,8
PRAIA GRANDE,AVIAÇÃO,28/07/2019,3
PRAIA GRANDE,AVIAÇÃO,04/08/2019,39
PRAIA GRANDE,AVIAÇÃO,11/08/2019,3
PRAIA GRANDE,AVIAÇÃO,18/08/2019,404
PRAIA GRANDE,AVIAÇÃO,25/08/2019,4
PRAIA GRANDE,AVIAÇÃO,01/09/2019,424
PRAIA GRANDE,AVIAÇÃO,08/09/2019,3
PRAIA GRANDE,AVIAÇÃO,15/09/2019,10
PRAIA GRANDE,AVIAÇÃO,22/09/2019,440
PRAIA GRANDE,AVIAÇÃO,29/09/2019,1
PRAIA GRANDE,AVIAÇÃO,06/10/2019,33
PRAIA GRANDE,AVIAÇÃO,13/10/2019,15
PRAIA GRANDE,AVIAÇÃO,20/10/2019,27
PRAIA GRANDE,AVIAÇÃO,27/10/2019,1
PRAIA GRANDE,AVIAÇÃO,03/11/2019,9
PRAIA GRANDE,AVIAÇÃO,10/11/2019,136
PRAIA GRANDE,AVIAÇÃO,17/11/2019,13
PRAIA GRANDE,AVIAÇÃO,24/11/2019,20
PRAIA GRANDE,AVIAÇÃO,01/12/2019,16
PRAIA GRANDE,AVIAÇÃO,08/12/2019,1
PRAIA GRANDE,AVIAÇÃO,15/12/2019,12
PRAIA GRANDE,AVIAÇÃO,22/12/2019,6
PRAIA GRANDE,AVIAÇÃO,29/12/2019,1
PRAIA GRANDE,VILA TUPI,06/01/2019,436
PRAIA GRANDE,VILA TUPI,13/01/2019,188
PRAIA GRANDE,VILA TUPI,20/01/2019,336
PRAIA GRANDE,VILA TUPI,27/01/2019,148
PRAIA GRANDE,VILA TUPI,03/02/2019,9
PRAIA GRANDE,VILA TUPI,10/02/2019,2
PRAIA GRANDE,VILA TUPI,17/02/2019,196
PRAIA GRANDE,VILA TUPI,24/02/2019,92
PRAIA GRANDE,VILA TUPI,03/03/2019,27
PRAIA GRANDE,VILA TUPI,10/03/2019,116
PRAIA GRANDE,VILA TUPI,17/03/2019,22
PRAIA GRANDE,VILA TUPI,24/03/2019,4
PRAIA GRANDE,VILA TUPI,31/03/2019,51
PRAIA GRANDE,VILA TUPI,07/04/2019,84
PRAIA GRANDE,VILA TUPI,14/04/2019,12
PRAIA GRANDE,VILA TUPI,21/04/2019,8
PRAIA GRANDE,VILA TUPI,28/04/2019,23
PRAIA GRANDE,VILA TUPI,05/05/2019,17
PRAIA GRANDE,VILA TUPI,12/05/2019,240
PRAIA GRANDE,VILA TUPI,19/05/2019,28
PRAIA GRANDE,VILA TUPI,26/05/2019,7
PRAIA GRANDE,VILA TUPI,02/06/2019,432
PRAIA GRANDE,VILA TUPI,09/06/2019,1
PRAIA GRANDE,VILA TUPI,16/06/2019,88
PRAIA GRANDE,VILA TUPI,23/06/2019,8
PRAIA GRANDE,VILA TUPI,30/06/2019,3
PRAIA GRANDE,VILA TUPI,07/07/2019,436
PRAIA GRANDE,VILA TUPI,14/07/2019,55
PRAIA GRANDE,VILA TUPI,21/07/2019,7
PRAIA GRANDE,VILA TUPI,28/07/2019,1
PRAIA GRANDE,VILA TUPI,04/08/2019,32
